name,category,address,star,comment,naver_services,station,out,meter,lines,walking_time,price,cute,wide,corps,satisfaction,modern,ambience,visual,cozy,clean,service,exoticfood,exotictheme,classic,alone,tags
키친485,이탈리아음식,서울 마포구 양화로6길 67 1층,,서울3대화덕피자와 생면파스타가 맛있는 곳,"네이버예약,네이버톡톡",합정역,6번,399.0,"2호선,6호선",5.0,0.4095858724290517,0.10113656441535893,0.18721423535350173,0.38295518616107643,0.6482384075414201,0.23978870127296428,0.459550360257093,0.19515973530061764,0.3540714495926075,0.5321909423815998,0.35335368850692755,1.125199743146149,0.36016707256916386,0.47545662784948944,0.15748453312445393,"단체,클래식"
타오마라탕,아시아음식,서울 마포구 양화로6길 19 광명빌딩 2층,4.71,,,합정역,5번,123.0,"2호선,6호선",2.0,0.21193396350632704,0.0,0.42401678050835956,0.0,1.485095025611316,0.2083825741792518,0.03117657738238304,0.0,0.04440512430215781,0.7024459603900777,0.2596578079684543,1.06259105260584,0.04529535778053043,0.06303006551957194,0.3108402616175337,"만족,위생"
오모테나시 오마카세,일식당,서울 마포구 월드컵북로2길 82,,오마카세와 사케를 즐길 수 있는 홍대 식당,,홍대입구역,3번,115.0,"2호선,공항철도,경의중앙선",1.0,0.2881240614092526,0.0,0.0,0.0,0.9097034265746332,0.0,0.49367534632335663,0.0,0.5713942356421204,0.5743080239638719,0.6411643594219519,1.1980392640626265,0.1795131296722284,0.0,0.26958287515138,"아늑,응대"
윤씨밀방,"스테이크,립",서울 마포구 와우산로15길 15,4.44,함박스테이크가 맛있는 상수역 식당,,상수역,1번,271.0,6호선,3.0,1.1385586338486913,0.2886736441740759,0.1954011539655809,0.0,1.2637255865056298,0.0,0.11882440926975539,0.0,0.2455472368004342,0.06207546570517352,0.0935625559624771,0.9213352529572929,0.449836352139561,0.0,0.0856155790052017,"가성비,만족,이색테마"
언플러그드,라이브카페,서울 마포구 와우산로33길 26 1층,4.74,언돌이와 꼬미와 통기타가 있는 경의선 카페,,홍대입구역,7번,279.0,"2호선,공항철도,경의중앙선",3.0,0.0,1.6538824104403904,0.0,0.0,0.8106348214190371,0.23829139906540694,0.8070510654132779,0.0,0.7823135001215793,0.14122169194562983,0.21990419758970334,0.5107410714703455,0.43058552819169155,0.32048653131308913,0.0,"귀여운,분위기,아늑,이색테마,클래식"
유익상스시,"초밥,롤",서울 마포구 와우산로23길 18-7 101호 유익상스시,4.91,초밥킬러가 선택한 가성비 좋은 홍대찐맛집,배달,홍대입구역,9번,335.0,"2호선,공항철도,경의중앙선",4.0,0.7402837006990888,0.11799201402788274,0.03958422255949848,0.1286284069500205,1.0212277974662956,0.031388868770804525,0.10342303719136622,0.0,0.030767759632452037,0.861228436089044,0.7847125178318567,0.2594331851354334,0.0,0.0,0.18290777013910142,"가성비,위생,응대"
차차티클럽 연남,"카페,디저트","서울 마포구 동교로30길 6 4층, 5층",,,"네이버페이,네이버예약",홍대입구역,3번,310.0,"2호선,공항철도,경의중앙선",4.0,0.10303021641144795,0.0,0.28042927186513,0.0,0.36816174757819553,0.41293712294686535,0.8373554440258657,0.0,1.5055963294758163,0.13461475391618605,0.4518190659545654,0.38858991858927916,0.823352736214886,0.30668146987535577,0.3380735179881867,"분위기,아늑,응대,이색테마,클래식"
마녀찜닭 과 닭갈비,닭갈비,서울 마포구 와우산로19길 26 2층,4.68,홍대 맛집 마녀 찜닭 비주얼부터 맛있는 고구마 찜닭,네이버톡톡,상수역,1번,492.0,6호선,6.0,0.9935344827693059,0.0,0.2545482072440401,0.4006057635077553,0.8733888962000796,0.0,0.07531509402332703,0.8609479466737323,0.0,0.2796016532908789,0.4359089325068094,1.0448225347222875,0.10836904519243082,0.0,0.0,"가성비,단체,비주얼,응대"
다운타우너 연남,햄버거,서울 마포구 월드컵북로6길 12-13 1층(동교동),,,"네이버페이,네이버주문",홍대입구역,1번,446.0,"2호선,공항철도,경의중앙선",6.0,0.4179027020822567,0.45692627607204533,0.5578972791777221,0.1666909695652406,0.8830951213247547,0.2904940492026681,0.14078977258662345,0.08045000232629701,0.17041932460652512,0.5919837659183507,0.20441920098758512,1.373349043788884,0.2253937649362375,0.057476770804985866,0.23524250582707465,"귀여운,넓은,이색음식"
미쁘동,일식당,서울 마포구 동교로38길 33-21 2층,4.42,,,홍대입구역,3번,531.0,"2호선,공항철도,경의중앙선",7.0,0.5443567364672561,0.0,0.37271565914714067,0.293577994602149,0.8671340452934134,0.07627892511406019,0.14474102852913487,0.7052464106717194,0.1274464572873748,0.7500107611712454,0.4021880523956533,0.9536905454124283,0.14714948436827477,0.054151630825487504,0.3622398326937016,"비주얼,위생"
바다회사랑,생선회,서울 마포구 동교로27길 60,4.37,싱싱한 회를 먹을 수 있는 홍대 횟집,,홍대입구역,2번,538.0,"2호선,공항철도,경의중앙선",7.0,0.6773490636833541,0.0,0.27840622998925924,0.3102585230413195,1.202851464614814,0.0,0.014334773338222175,0.28969637216921884,0.11707987544602581,0.7284119980265408,0.25604136299097785,0.6224316557615477,0.041383820137756544,0.0,0.06436964165255021,"만족,위생"
연남동 베르데,"멕시코,남미음식",서울 마포구 동교로 262-6 1층,4.56,,네이버예약,홍대입구역,3번,599.0,"2호선,공항철도,경의중앙선",7.0,0.5741425326717189,0.0,0.3948771663604696,0.4374091137216441,0.8980527323394443,0.08155445594666977,0.3202469910205898,0.41000484407613186,0.22297931791833328,0.3069271605802257,0.302940119553394,1.2142954723490809,0.32380328489559657,0.0,0.06471496519111528,단체
오늘그대와,"스파게티,파스타전문",서울 마포구 동교로 262-13,4.54,,,홍대입구역,3번,629.0,"2호선,공항철도,경의중앙선",8.0,0.5472879963033456,0.27454672977417455,0.24030317159703612,0.0,0.6594483836092806,0.39383008389744495,0.5338693799092062,0.35521630207172655,0.051215844405393667,0.19194957810912347,0.3502263778004361,1.305623946439365,0.23754977113097445,0.26327275708126513,0.0,"분위기,클래식"
올더플레이트,한식,서울 마포구 동교로38길 5,4.5,,,홍대입구역,3번,416.0,"2호선,공항철도,경의중앙선",5.0,0.6589080931756175,0.21484853780646934,0.22919285657377023,0.0,0.6403975361878443,0.6392328359028847,0.5440066943508443,0.5469489871314418,0.1650016104792558,0.4676628079343477,0.2793642904435534,0.869471077117992,0.4245349901132661,0.2057797294745904,0.2776982019625071,"모던,분위기,비주얼,이색테마,클래식"
카멜리아 연남,브런치,서울 마포구 동교로45길 8 1층,,,,홍대입구역,3번,580.0,"2호선,공항철도,경의중앙선",7.0,0.4147983084785688,0.0,1.2684984758743727,0.0,0.384242014692254,1.693742779249929,0.8667684146316131,0.5891596386616528,0.7823135001215793,0.5203162769047599,0.18645007767745653,0.5595251959165175,0.5917990722549518,0.44896952711718724,0.0,"넓은,모던,분위기,비주얼,아늑,이색테마,클래식"
히포 카페테리아,브런치,"서울 마포구 성미산로17길 85 B1, 1층",,,,가좌역,1번,494.0,경의중앙선,6.0,0.05507673284708972,0.2326222952687535,0.9242481181663651,0.45370655599439125,0.48195433217040495,1.466546077050014,0.7919548992602223,0.4254834086909625,0.2322058904081724,0.4709056769550624,0.2916518901075691,0.6020797772047315,0.7886055707244456,0.5590587684039134,0.19050979212090685,"넓은,단체,모던,분위기,이색테마,클래식"
소점,일식당,서울 마포구 성미산로17길 99,4.8,,,가좌역,1번,415.0,경의중앙선,5.0,0.31744254803395944,0.07908145797500826,0.19248715239823833,0.0,1.2472478234871387,0.0,0.16466306517289717,0.0,0.3144992630888257,0.13254790752826617,0.6135423731372361,0.5610850703348099,0.3790958858749809,0.0,0.4236537386531587,"만족,응대"
일쩜오플로어,베이커리,서울 마포구 동교로34길 21,,,,홍대입구역,3번,369.0,"2호선,공항철도,경의중앙선",5.0,0.4364367571175145,0.2256214711305152,0.5966611521535067,0.0,0.5147522056365733,0.0,0.1808112258842206,1.5776950928626057,0.06123468170653468,0.19717753068393812,0.11137276317075345,1.452179803040206,0.12123179705574227,0.16632939443650865,0.18466206066695393,"넓은,비주얼,이색음식"
초이다이닝,일식당,서울 마포구 동교로36길 3 지하1층,5.0,,,홍대입구역,3번,364.0,"2호선,공항철도,경의중앙선",5.0,0.49626919293590693,0.18078006019222131,0.2609346414914158,0.25432134895421715,1.0140988765940022,0.03308158840467942,0.28766384805478007,0.337355078978019,0.0942888208404351,0.27938766975364343,0.1664055201013256,1.3435785031630556,0.23829139906540694,0.09025148413674454,0.3151665282690905,이색음식
연교,"딤섬,중식만두",서울 마포구 연희로1길 65 1층,4.48,,,홍대입구역,3번,460.0,"2호선,공항철도,경의중앙선",6.0,0.46064168514585024,0.0,0.4465769157010175,0.17511118244259244,1.0679161102444383,0.0,0.06612554249681356,0.0,0.12282780406099367,0.22362474468302618,0.12304880778085353,1.440085842025545,0.04349667524013612,0.0,0.2467207148207156,이색음식
규카츠정 연남점,일식당,서울 마포구 동교로 266-11 2층 202호,,,네이버톡톡,홍대입구역,3번,658.0,"2호선,공항철도,경의중앙선",8.0,0.3137701594919797,0.0,0.0,0.0,0.8275209617480324,0.32631298906776446,0.23404232241989004,0.0,0.1325937028081472,0.9252596505116621,0.5508796093787172,0.7300789172163612,0.09208887346458129,0.0,0.9234253552737548,"위생,응대,혼자"
티크닉,"카페,디저트",서울 마포구 성미산로 147 1층 티크닉연남점,4.46,,"네이버페이,네이버예약,네이버주문",홍대입구역,3번,712.0,"2호선,공항철도,경의중앙선",9.0,0.21044438675190769,0.36002663489064407,0.7168358238214603,0.0,0.4752255554853984,0.47429409726226374,0.37325880317960247,0.4372562414531394,0.3964651219006025,0.030626041638475578,0.26863990154627926,1.3879326704916202,0.24361600641918515,0.2699116135831415,0.16010178809561562,"넓은,비주얼,이색음식,클래식"
해피치즈스마일 연남점,분식,서울 마포구 동교로 244-1 2층 해피치즈스마일 연남점,4.65,연남동맛집 떡볶이 돈까스로 유명한 분식집,,홍대입구역,3번,406.0,"2호선,공항철도,경의중앙선",5.0,0.7157611407671121,0.7402267048149198,0.25551019971825595,0.0,1.0198138587951964,0.48489817520359757,0.20706716708038547,0.23205601447427648,0.0471450346720455,0.3014034118655668,0.3101146990305005,1.2356451504313668,0.09397095367674936,0.0,0.0,귀여운
랜디스도넛 연남점,도넛,서울 마포구 동교로 247,4.39,아이언맨2에서 스타크가 먹은 랜디스도넛 연남동점,,홍대입구역,3번,428.0,"2호선,공항철도,경의중앙선",5.0,0.32367382942990797,0.12306009275722721,0.6997827252536803,0.35809533938161636,0.6263663581465212,0.20977193976637282,0.03910258390353102,0.508570594884757,0.2450738124282136,0.10685306401587497,0.12105061452637474,1.6146886396137237,0.20977193976637282,0.04575135447348896,0.0,"넓은,비주얼,이색음식"
청수당공명,"카페,디저트",서울 마포구 성미산로 152 청수당공명,4.29,,,홍대입구역,3번,721.0,"2호선,공항철도,경의중앙선",9.0,0.24073561729651397,0.0,0.6927451705042799,0.0,0.1584842005054016,1.5153038895605593,0.8170916773184712,0.8640366276397653,0.6128591830394367,0.1542642390531776,0.04409248209657171,0.5844724816036302,1.0557170943921417,0.39521203712181835,0.0,"넓은,모던,분위기,비주얼,아늑,이색테마,클래식"
툭툭누들타이,태국음식,서울 마포구 성미산로 161-8 2층,4.28,,"네이버페이,네이버예약,배달",홍대입구역,3번,873.0,"2호선,공항철도,경의중앙선",11.0,0.4035853816735031,0.20094255409733605,0.595110457679452,0.0,1.1115341136114074,0.17301628672775002,0.21935104345659648,0.07242141467459115,0.10530916728154695,0.19305513399995952,0.3107832675814531,0.9698636583028096,0.3995155892669416,0.0,0.1641020826216154,"넓은,만족"
루바브,브런치,서울 마포구 연희로 47 2층 201호,4.62,브런치와 네츄럴와인이 있는 곳,"네이버페이,네이버주문",홍대입구역,3번,609.0,"2호선,공항철도,경의중앙선",8.0,0.24612859124854064,0.0,0.870153296107475,0.0,0.8205042481789488,0.36340226468815884,0.4693603673912479,0.0,0.5604530362284352,0.2207579986032533,0.4979502475393072,0.9133029107592396,0.36340226468815884,0.0,0.2962305943338245,"넓은,아늑,응대"
화설,소고기구이,서울 마포구 성미산로 188 1층,,,"네이버예약,네이버톡톡",홍대입구역,3번,635.0,"2호선,공항철도,경의중앙선",8.0,0.5351890784490289,0.0,0.35221528617037645,0.983786136873439,0.8563616849536984,0.9809990755475849,0.5596559332615084,0.28627327542952274,0.1276322466262347,0.9901213398113548,0.3042211381686807,0.4162040491445124,0.05408152322749881,0.4357772949574498,0.0,"단체,모던,분위기,위생,클래식"
소이연남,태국음식,서울 마포구 동교로 267 1층,4.49,국물이 진한 태국식 갈비 국수,,홍대입구역,3번,623.0,"2호선,공항철도,경의중앙선",8.0,0.4139067654482064,0.0,0.37760351963980743,0.0,1.2118574108530087,0.03946674587687444,0.14090466370191382,0.0,0.18001482967451157,0.3424975727725604,0.15847127082676848,1.0714266463567927,0.309176759764229,0.0,0.225845329274817,만족
마라연화,중식당,서울 마포구 성미산로 161-7 1층2층 마라연화,,,,홍대입구역,3번,866.0,"2호선,공항철도,경의중앙선",11.0,0.14739959933383884,0.0,0.6664995331337704,0.0,0.6251041270959601,1.768680137932658,0.8780159936844549,0.0,0.16829391197908594,0.49018383608511884,0.26539605288571644,0.7693170307309947,0.752479719790477,0.0,0.0,"넓은,모던,분위기,이색테마"
카페 레이어드 연남점,"카페,디저트",서울 마포구 성미산로 161-4,4.35,,,홍대입구역,3번,836.0,"2호선,공항철도,경의중앙선",10.0,0.2421194527732153,0.6298099717694068,0.6641351038367641,0.0,0.2531487967956278,0.7141032448095561,0.4169424972050248,1.0898137357451463,0.4285461416858252,0.1551890829283538,0.1051762036493772,1.426955700165465,0.584545170977948,0.34934988850518733,0.0,"귀여운,넓은,모던,비주얼,이색음식,이색테마,클래식"
뉴오더클럽 연남,피자,서울 마포구 동교로34길 3,,,배달,홍대입구역,3번,337.0,"2호선,공항철도,경의중앙선",4.0,0.33349317282239604,0.08759619171951218,0.38680164934223954,0.0,1.0147443327344314,0.08914309515772487,0.2705129840034034,0.24534374962854874,0.16782299689584482,0.23332272732919795,0.21629762301607466,1.3501640448280863,0.3503518034655374,0.12302147750033451,0.07079158017238021,이색음식
코코로카라,베이커리,서울 마포구 연남로1길 41,4.53,,,홍대입구역,2번,524.0,"2호선,공항철도,경의중앙선",7.0,0.3605372075876899,1.3892661315090484,0.24487009700007137,0.0,0.6697422936896069,0.36340226468815884,0.22280052981923062,0.30970541057140366,0.2377410019439806,0.09796635097796928,0.20395398738420412,1.7006715735796505,0.19811874069503976,0.05000140936020502,0.10878869865189454,"귀여운,이색음식"
연어롭다,일식당,서울 마포구 동교로38길 42,,,,홍대입구역,3번,385.0,"2호선,공항철도,경의중앙선",5.0,0.5370384704606912,0.0,0.5156372303910031,0.15172087670161644,1.232471033276466,0.07335884370078966,0.11649071750822473,0.20457404185742864,0.21705169111563968,0.8179084375536482,0.1734501614524405,1.0094342581460387,0.0,0.0,0.350101563668551,"만족,위생"
저스트텐동 연남본점,일식당,서울 마포구 동교로46길 3,4.49,,,홍대입구역,3번,562.0,"2호선,공항철도,경의중앙선",7.0,0.7158690764391079,0.12776441847549308,0.2340006883129539,0.0,1.1553173493057727,0.034111748285691745,0.10139809999659086,0.3940240885080183,0.14237886116051343,0.44932600954769497,0.15929984442027542,0.9763043661397276,0.6610919106621493,0.0,0.5678360976692836,"만족,이색테마,혼자"
단디 연남점,덮밥,서울 마포구 동교로 265 1층,4.42,매콤한 대창덮밥이 맛있는 덮밥집,,홍대입구역,3번,606.0,"2호선,공항철도,경의중앙선",8.0,0.7644717945315262,0.32652408612499106,0.22234194806487317,0.0,0.8864601366784959,0.2584735694252248,0.14805929043385632,0.3299858231238667,0.11371005117177596,0.4586430385479061,0.2504359251935705,1.260365255375601,0.1375647141827789,0.06674306877871172,0.38125930994327595,가성비
제스티살룬 연남,햄버거,서울 마포구 연희로 31 연남빌딩 지층,4.58,연남 제스티살룬 이영자가 극찬한 새우버거 맛집,네이버톡톡,홍대입구역,3번,442.0,"2호선,공항철도,경의중앙선",6.0,0.620193671388533,0.2350539074091258,0.25058611653129725,0.0,0.7021375707051912,0.16543987930862508,0.13628650722094315,0.16453964025759232,0.1623713358119374,0.30377026796036954,0.11223093824394755,1.6226677975646082,0.6176593938273603,0.0,0.3029745376053518,"이색음식,이색테마"
감나무집기사식당,기사식당,서울 마포구 연남로 25,,,,홍대입구역,3번,505.0,"2호선,공항철도,경의중앙선",6.0,0.8713328123216119,0.0,0.36217244539753224,0.0,1.0056298179536953,0.0,0.0936233174348521,0.0,0.29097970726543737,0.28051477609731323,0.14628259532089483,0.9558133852559773,0.10875362893698916,0.0,0.7346258306533995,"가성비,혼자"
밀라노식당,이탈리아음식,서울 마포구 연남로1길 6-9,4.54,,,홍대입구역,3번,469.0,"2호선,공항철도,경의중앙선",6.0,0.40605438331673066,0.0,0.31736047639064524,0.0,0.8864601366784959,0.2584735694252248,0.48336923381403696,0.17854293052774248,0.4251891240734628,0.15380594663719155,0.3288953798316567,1.2516958621287215,0.1795131296722284,0.2437953178249224,0.38125930994327595,클래식
연남토마,퓨전음식,서울 마포구 월드컵북로6길 61 연남토마,4.47,파스타가 맛있는 연남동 퓨전음식,네이버예약,홍대입구역,2번,450.0,"2호선,공항철도,경의중앙선",6.0,0.5058929044639264,0.08121500458397558,0.39944868424882723,0.4423727965757956,0.7771206299890975,0.3276806943859772,0.365793195002352,0.22870542104368152,0.2257825285430393,0.36265849931219263,0.3690195521998468,1.150907404966819,0.15899446744471518,0.11420351700957328,0.18513558563141616,단체
연하동,일식당,서울 마포구 연남로 6,4.49,,,홍대입구역,3번,297.0,"2호선,공항철도,경의중앙선",4.0,0.7537824222025337,0.0,0.5668121579421344,0.0,0.9313598660761312,0.21583945431369223,0.15241087275785214,1.042403327666065,0.12901145520144167,0.4627616115255386,0.20235331545960955,1.0261123599855406,0.1829485416987063,0.05484133458117634,0.3214149631067639,"가성비,넓은,비주얼"
숲길정육점,돼지고기구이,서울 마포구 동교로 256 1층,,,,홍대입구역,3번,524.0,"2호선,공항철도,경의중앙선",7.0,0.6148208900537877,0.0,0.4465769157010175,0.6713581893293489,0.9847330199631016,0.0,0.07321001630551474,0.36599059405217826,0.19705923289454974,0.629731083976997,0.403240981580274,0.9752479653364127,0.0,0.0,0.0,단체
야키토리 묵,"일식튀김,꼬치",서울 마포구 성미산로 165-1 1층 우측,4.7,,"네이버페이,네이버예약",홍대입구역,3번,810.0,"2호선,공항철도,경의중앙선",10.0,0.49387518567740457,0.0,0.11710168537155556,0.1317119044519888,1.0834705535339582,0.03217920930946037,0.46515829171108286,0.0,0.4451955449685894,0.2726082525234534,0.4174833884955886,0.857328525528428,0.4628821160072205,0.12905018842035235,0.34477897874165825,이색테마
랫댓 연남,피자,서울 마포구 동교로 243-4 2층,4.46,,네이버톡톡,홍대입구역,3번,418.0,"2호선,공항철도,경의중앙선",5.0,0.33112718265485364,0.2779463842147337,0.24332852797808827,0.21036908723020512,0.8839553512312188,0.36123898094370627,0.4066627953408555,0.3594481607255627,0.17103650557947847,0.5155096198287303,0.2308114035567002,1.2505837016178272,0.5661294821010392,0.1421302904715627,0.15800110171288909,이색테마
작당모의,"카페,디저트",서울 마포구 동교로32길 19 1층,4.39,,,홍대입구역,3번,335.0,"2호선,공항철도,경의중앙선",4.0,0.3751508003832682,0.4377925938792149,0.6023811815854887,0.0,0.4670230011075978,0.7726344382316255,0.5724524805719439,1.1115649893133908,0.548646694165502,0.16885821897218764,0.2086407577083402,1.0764489958187544,0.3503518034655374,0.06340133249243148,0.07079158017238021,"귀여운,넓은,모던,분위기,비주얼,아늑"
백스트리트피자,피자,서울 마포구 동교로 245 4층,4.53,연트럴파크 토핑이 푸짐한 맛있는 피자,"배달,네이버톡톡",홍대입구역,3번,404.0,"2호선,공항철도,경의중앙선",5.0,0.7731788360061815,0.0,0.39578297045465155,0.24302996930129267,0.76536506495308,0.41293712294686535,0.26675831831274016,0.49182087085445664,0.27239893996283976,0.2248763664656603,0.17246118710398806,1.2162465701405074,0.41293712294686535,0.0,0.0958199566059555,"가성비,비주얼,이색테마"
꽈페 연남본점,베이커리,서울 마포구 동교로46길 20 1층,4.52,천재같은 꽈배기 카페겸 니트샵,"네이버페이,네이버예약",홍대입구역,3번,618.0,"2호선,공항철도,경의중앙선",8.0,0.3182808137387794,0.69872710735342,0.44398229031455044,0.27510562527776894,0.4685673828735275,0.16881650412583643,0.24412466116525677,1.6704380668612893,0.165690376754273,0.20544018177503756,0.2926220532511949,1.260799862049429,0.7079649112844575,0.05035222491164456,0.10953000713956473,"귀여운,비주얼,이색테마"
요코쵸,이자카야,서울 마포구 성미산로 161-15 1층,4.5,,,홍대입구역,3번,900.0,"2호선,공항철도,경의중앙선",11.0,0.3722616499110188,0.23172341880373637,0.4084368784973218,0.0,1.099879577495484,0.12468556521915387,0.4048933402303396,0.0,0.3526990315119076,0.07218580063944097,0.16154803279996105,0.9083418391476109,1.0029449022159431,0.0,0.420284274771412,"만족,이색테마"
오마,이탈리아음식,서울 마포구 동교로 262-6 2층 레스토랑 오마,4.57,,네이버예약,홍대입구역,3번,599.0,"2호선,공항철도,경의중앙선",7.0,0.37265271366635455,0.0,0.08332847553644543,0.36681097565560244,1.3105711136985674,0.09797593407726347,0.5223009231659752,0.12789913576875891,0.23821425267138202,0.14386992464333276,0.2885911798333642,1.1118039617320545,0.21526021028174913,0.17622157850255168,0.0,"단체,만족"
에브리데이해피벌스데이,"카페,디저트",서울 마포구 연희로 33 3층 Everyday HappyBirthday,4.8,매일 생일 같은 연남동 카페,,홍대입구역,3번,452.0,"2호선,공항철도,경의중앙선",6.0,0.041589316245532096,1.6717417957702554,0.4906159843037696,0.0,0.4203407399949418,0.7886055707244456,0.8098563999552921,0.8995138001732085,0.5510820993962735,0.18792777096072474,0.30920493240352115,0.8059706121533454,0.6419825964243441,0.44581922707477933,0.09978479953376686,"귀여운,모던,분위기,비주얼,아늑,이색테마,클래식"
치플레,베이커리,서울 마포구 동교로 262-9 1층,,,,홍대입구역,3번,616.0,"2호선,공항철도,경의중앙선",8.0,0.1787621464242649,0.8186933693220735,0.20987962031444943,0.1242650167114421,0.8260976976406487,0.9782394795958921,0.4592690477156558,1.2188505932861609,0.1787925478248777,0.4071029608434607,0.3383987541952642,0.8630805474756695,0.0,0.2965740775512854,0.0,"귀여운,모던,비주얼,클래식"
스시지현,일식당,서울 마포구 동교로 227-7 1층 스시지현,4.76,연트럴파크에서 가까운 초밥 맛집,,홍대입구역,3번,289.0,"2호선,공항철도,경의중앙선",4.0,0.6960632126263709,0.0,0.31366895914444615,0.0,1.1616573838754773,0.07985507281042836,0.19313675107197287,0.07940204196228542,0.21863670778715716,0.9346788156279858,0.29096609548857755,0.8384289031347972,0.040724428785263785,0.0,0.4628840675320365,"만족,위생"
조앤도슨,"카페,디저트","서울 마포구 동교로41길 31 지층 좌측, 조앤도슨",4.78,,,홍대입구역,3번,633.0,"2호선,공항철도,경의중앙선",8.0,0.25121919845485263,0.0,0.4128391685608795,0.0,1.0825122613324518,0.1262268185365735,0.26146292717357517,0.0,0.5063238205996262,0.07310172291458615,0.32396602788035217,1.252611977237475,0.1262268185365735,0.0,0.7219949351559167,혼자
씨스루 홍대연남점,"카페,디저트",서울 마포구 동교로 266-6 1층,4.61,유니크한 더티커피 마시러 씨스루 연남동 카페,네이버톡톡,홍대입구역,3번,616.0,"2호선,공항철도,경의중앙선",8.0,0.12815069527871026,1.7200937195893078,0.22704014918154294,0.0,0.4451506900361413,0.49718976954989236,0.5315400765781013,1.2923161844230036,0.2891557609757563,0.2045091985209221,0.3571817726576537,1.0188354093471423,0.5906260246779829,0.20382519446756142,0.17398384582615634,"귀여운,분위기,비주얼,이색테마,클래식"
스테이키스트,"스테이크,립",서울 마포구 성미산로29길 14 1층,,,"네이버예약,네이버톡톡",홍대입구역,3번,786.0,"2호선,공항철도,경의중앙선",10.0,0.2061355069105535,0.6007948615524912,0.0,0.0,0.928198716229768,0.21482782127291672,0.6947257469874963,0.0,0.7630515189993741,0.3639778368617347,0.7795391754589731,0.28811731281131403,0.11317172544480565,0.2250275513331887,0.0,"귀여운,분위기,아늑,응대,클래식"
코리코카페,"카페,디저트",서울 마포구 성미산로 165-7 대원미디어 연남점,,,,홍대입구역,3번,860.0,"2호선,공항철도,경의중앙선",11.0,0.050979345835598835,2.544206705975179,0.3008433868551652,0.0,0.22333825062607598,0.9678595906999766,0.4764808987084519,1.4881831875238094,0.25208376889808126,0.09909006380848465,0.13443185081921752,0.533960400358132,1.4503503675225746,0.23067638772871346,0.0,"귀여운,모던,비주얼,이색테마,클래식"
마가렛 연남,"카페,디저트",서울 마포구 성미산로29길 10 1층,,,,홍대입구역,3번,758.0,"2호선,공항철도,경의중앙선",9.0,0.18008406185376288,0.690980332474855,0.7275852044702772,0.16711385216759175,0.33099532634584217,0.873098506331937,0.4185579024003804,1.1842231478462342,0.4571988973463117,0.0690152350968864,0.12867509745332292,1.4206552207087615,0.1561557521508351,0.21292720237024282,0.1248452284703237,"귀여운,넓은,모던,비주얼,이색음식,클래식"
헤이죠지,양식,서울 마포구 동교로46길 42-24 1층 헤이죠지,,,,홍대입구역,3번,469.0,"2호선,공항철도,경의중앙선",6.0,0.2829180697998756,1.4710645875169823,0.22668530682146082,0.13467143226470465,0.5860409902450282,0.7443647351797488,0.7466845650674067,0.549500842522364,0.28378775205492046,0.2041860847438969,0.20528708872715776,1.0602717992410298,0.8060542041479501,0.5609271225673632,0.051354175973933575,"귀여운,모던,분위기,비주얼,이색테마,클래식"
수라간,한정식,서울 마포구 동교로38안길 3 1층,4.65,,,홍대입구역,3번,463.0,"2호선,공항철도,경의중앙선",6.0,0.4932464513397154,0.5394085490305768,0.4909994427799622,0.178917254944112,1.0653337812812733,0.24143226193600506,0.17764313589989528,0.1663388026327412,0.2193648787647053,0.7434446547898427,0.4080188447446305,1.0003454782847985,0.044506592702262496,0.0,0.06916785427441725,"귀여운,위생"
차차밀로,요리주점,서울 마포구 동교로38길 33-12 2층 202호,4.93,,,홍대입구역,3번,483.0,"2호선,공항철도,경의중앙선",6.0,0.18522084595891508,0.38567736165364536,0.0,0.0,0.928198716229768,0.6722267412446304,0.7249256351838799,0.0,0.9722291655034663,0.4320160116061537,0.5051097104029454,0.5550514572023016,0.0,0.0,0.31998228256802486,"귀여운,모던,분위기,아늑,응대"
솔솥 연남점,한식,"서울 마포구 동교로38길 35 지1층 2호, 3호",4.52,도미관자솥밥 전복솥밥 장어솥밥 파는곳,,홍대입구역,3번,428.0,"2호선,공항철도,경의중앙선",5.0,0.44723877201144235,0.14678525312646973,0.47729733937097973,0.41863594867697784,1.1472269543234628,0.07743482797736162,0.11057949460960796,0.07699500552388547,0.22825498793715832,0.4637334680167321,0.1994905078968257,0.9821723092190455,0.1140139116781321,0.0,0.3221361667838093,"단체,만족"
동차밥,일식당,서울 마포구 연희로1길 57 3층,4.6,자타공인 연어덕후가 인정한 연트럴 사케동맛집,네이버예약,홍대입구역,3번,443.0,"2호선,공항철도,경의중앙선",6.0,0.7126036062587081,0.0,0.3217795536290923,0.0,1.234189755640442,0.18218582554162535,0.11288355545050595,0.09469991339161336,0.17883356944166634,0.8670759430259181,0.30393629599293676,0.9348785939142538,0.0,0.0677940551743441,0.07567723811756136,"만족,위생"
사루카메,일본식라면,서울 마포구 연남로 15 1층,4.52,,,홍대입구역,3번,411.0,"2호선,공항철도,경의중앙선",5.0,0.29469012645306575,0.0,0.3696404857400166,0.0,1.1053924807936686,0.049220835828105894,0.11393640888046064,0.4064950151114601,0.180448267766865,0.5032689833326618,0.18645007767745653,1.2069447628798857,0.4733901582147524,0.0,0.5391282818602389,"만족,이색테마,혼자"
